0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
-0.29945236852445933,0.030790541400913033,0.43405337788091464,-0.2432910148161662,-0.04391694047183413,0.14045768009756898,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.0330504838210206,0.9302895036747907,0.9647012515080116,0.3560296585266131,0.39042642683201856,0.9618739995149506,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.8327556414651553,1.345442870878119,1.163694204118173,1.1739075194240967,1.0807596048173689,1.3452684378031123,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.36605283970031904,-0.17678614220075106,-0.1629254799495694,-0.3765319026507208,-0.3712481738022738,-0.2745104178143236,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4331528144099972,-0.38436282580241515,-0.7599043377800535,-0.06844526477240281,-0.30043132043751525,-0.6624153789058754,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-2.4306674461519693,-3.1520519404912695,-3.5458056743223123,-2.1497416628837067,-2.247107934042101,-2.3102597097444053,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.96496365145477,2.1065573774175537,2.0923279829655925,2.526855506961531,2.552701016235981,2.521011381886808,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.6324547244037578,0.5151361364714626,0.7657082988978502,-0.2174854673699481,-0.09112817604833985,0.5965216524403495,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.10015045853069877,-0.38436282580241515,-0.1629254799495694,-0.2369712889109699,-0.12889716450954444,-0.37374191948890667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.231858964986495,-0.7995161930057433,-1.0915592587969891,-1.0627488071899487,-1.1738391786028712,-0.9791543135439383,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.03354998735483909,-0.38436282580241515,-0.494580400966505,-0.27067649373868335,-0.33924944746708663,-0.5341160636094449,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.4992537820520384,-0.5227472815368579,-0.29558744835634365,-0.6024621037614873,-0.502390494848123,-0.5020412347853372,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.4997532855858569,-0.38436282580241515,-0.5609113851698921,-0.034740059944689386,-0.1540764901503475,-0.5661908924335525,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.09965095499688029,-0.03840168646630833,0.5003843620843017,-0.16692766012837795,0.10820815194135099,0.13745066489530888,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.29945236852445933,-0.17678614220075106,-0.0965944957461823,-0.3412467663467083,-0.30410330542679903,-0.24093208138908595,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.2984594361623547,-2.252552978217392,-2.21918599025457,-1.613091604767457,-1.620247639442942,-1.8416665073922078,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.899356112641015,-0.4535550536696365,-0.3619184325597308,0.12535966298694937,0.16066508035969068,-0.5015400655849606,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.10015045853069877,-0.6611317372713006,-1.0252282745936019,-0.38021840942875196,-0.5926164117276673,-0.8969625646821625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8327556414651553,0.9994817315420121,1.4953491251351085,0.9658832083780529,1.2879644720698107,1.3402567457993455,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.4987603532237521,1.207058415143676,0.6993773146944631,1.5488779231324084,1.205082525168834,0.9538552923089237,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.16675092970655847,-0.17678614220075106,0.03606747266059193,-0.0942508122186209,0.014310250072522936,-0.17377540853861057,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.8988566091071966,-0.7995161930057433,-0.7599043377800535,-0.9100220978143723,-0.8984403044065877,-0.8338152454347006,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.16625142617273997,0.8610972758075693,0.5667153462876888,0.234901578677018,0.10191332053115022,0.6737017092983585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0325570549927343,0.9994817315420121,0.8983702673046244,1.0985974523871744,1.044039754924531,0.9613728303145739,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-2.0310646190968114,-2.806090801155163,-2.749833863881667,-1.9791090634434074,-1.9732827676983682,-2.098265137985069,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.565360824399612,1.760596238081447,1.6280110935418828,1.9738794902568573,1.9074807966904026,1.9371492634479737,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.16625142617273997,-0.4535550536696365,-0.1629254799495694,-0.405497313049537,-0.2673834555339612,-0.40681908671376765,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.9654570802830562,-0.31517059793519375,0.03606747266059193,-0.7488690872318675,-0.6010095202746016,-0.24293675819059268,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.03354998735483909,0.9994817315420121,1.0310322357113988,0.4350262323415664,0.46911181945952807,1.0455692559778564,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.0320575514589159,-0.6611317372713006,-0.6935733535766664,-0.9173951113704346,-0.9314881693101418,-0.746611804569158,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.8327556414651553,0.23836722500257712,-0.0965944957461823,0.5082297240767565,0.29338110925809013,-0.03946206283765982,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.23285189734859965,-0.4535550536696365,-0.4282494167631179,-0.4386758740518174,-0.43419648790428145,-0.5331137252086915,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.9654570802830562,-0.7303239651385219,-0.8262353219834406,-0.9131819607669704,-0.9556183563825781,-0.834817583835454,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.7646627343933725,-1.0070928766074074,-1.0252282745936019,-1.3703088012428337,-1.3710772294558284,-1.0297724027819832,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.7646627343933725,-1.906591838881285,-2.020193037644409,-1.6441635904680052,-1.6858187999658665,-1.6908145780788266,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.23285189734859965,-0.31517059793519375,-0.494580400966505,-0.3723187520472566,-0.46724435280783544,-0.5035447423864673,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.3650599073382144,-1.8373996110140638,-1.7548691008308603,-1.4872237304889646,-1.4696962548823072,-1.5855690459997234,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.09965095499688029,0.4459439086042412,0.43405337788091464,0.07269528044364715,0.07411114846943019,0.3659838202670758,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.29945236852445933,-0.38436282580241515,-0.1629254799495694,-0.43920251787725045,-0.33662660104616965,-0.37374191948890667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.565360824399612,0.584328364338684,0.8320392831012373,1.1681144373443333,1.3409459697723338,0.6757063860998652,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.2984594361623547,-0.8687084208729646,-1.622207132424086,-1.118046408860416,-1.398354832233365,-1.2337482673352929,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.4992537820520384,-1.9757840667485065,-1.7548691008308603,-1.2549738034730018,-1.1832814257181723,-1.6276672588313648,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
